log_id,Customer_ID,login_time,device_id,new_device_flag,ip_address,location_city,location_unusual_flag,network_type,authentication_result,failed_attempts_before_success,off_hours_login_flag
AUTH-011512,CUST005475,2026-09-02 15:28:25,DEV-CE4910B4,0,219.111.181.173,Katima Mulilo,0,Public Wi-Fi,Success,0,0
AUTH-011513,CUST005475,2026-05-09 07:45:41,DEV-1E333B66,0,182.105.106.4,Rundu,0,VPN,Success,0,0
AUTH-011514,CUST005475,2026-05-30 13:27:28,DEV-1E333B66,0,201.103.127.219,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011515,CUST005475,2026-05-20 18:57:33,DEV-1E333B66,0,167.190.254.117,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-011516,CUST005476,2026-05-26 08:05:38,DEV-584D914F,0,174.184.225.242,Swakopmund,0,Mobile Data,Success,0,0
AUTH-011517,CUST005476,2026-08-16 11:46:16,DEV-584D914F,0,201.227.41.177,Swakopmund,0,Mobile Data,Success,0,0
AUTH-011518,CUST005476,2026-06-17 06:18:16,DEV-584D914F,0,148.31.251.178,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-011519,CUST005476,2026-07-10 12:34:31,DEV-584D914F,0,21.126.248.92,Henties Bay,0,Public Wi-Fi,Success,0,0
AUTH-011520,CUST005477,2026-09-03 10:21:26,DEV-2C6B5BF4,0,77.47.189.173,Gobabis,0,Mobile Data,Success,0,0
AUTH-011521,CUST005478,2026-08-30 00:17:30,DEV-3584302A,1,25.156.53.114,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-011522,CUST005479,2026-04-24 11:33:21,DEV-9DB0441E,0,140.108.235.254,Tsumeb,0,VPN,Success,0,0
AUTH-011523,CUST005479,2026-07-01 15:04:01,DEV-A45B24A1,0,16.21.153.8,Oshakati,0,Public Wi-Fi,Success,0,0
AUTH-011524,CUST005480,2026-09-05 04:41:54,DEV-94FBD849,1,141.111.212.102,Walvis Bay,0,Mobile Data,Success,0,1
AUTH-011525,CUST005481,2026-03-24 04:30:22,DEV-4954C109,0,160.71.162.223,Henties Bay,0,Home Wi-Fi,Success,0,1
AUTH-011526,CUST005481,2026-05-31 08:27:59,DEV-EBB44EF8,0,92.6.66.190,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-011527,CUST005482,2026-05-21 18:26:09,DEV-4F5A5CB5,0,139.183.51.50,Luderitz,0,VPN,Success,0,0
AUTH-011528,CUST005482,2026-05-03 10:18:13,DEV-4F5A5CB5,0,159.30.233.74,Rundu,1,Home Wi-Fi,Success,0,0
AUTH-011529,CUST005482,2026-04-17 21:31:28,DEV-85753FDB,0,100.62.192.214,Karasburg,0,VPN,Success,0,0
AUTH-011530,CUST005483,2026-06-10 13:50:15,DEV-A0198B4A,1,144.224.116.236,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011531,CUST005483,2026-08-19 09:50:03,DEV-35E95807,0,177.2.255.142,Walvis Bay,1,Public Wi-Fi,Success,0,0
AUTH-011532,CUST005483,2026-08-12 12:44:32,DEV-35E95807,0,147.159.23.168,Tsumeb,0,Mobile Data,Failed then Success,2,0
AUTH-011533,CUST005483,2026-06-23 08:55:59,DEV-BFED0DA9,0,202.175.164.20,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011534,CUST005483,2026-06-29 11:03:36,DEV-35E95807,0,138.61.168.242,Oshakati,0,Mobile Data,Success,0,0
AUTH-011535,CUST005483,2026-08-17 11:12:08,DEV-BFED0DA9,0,125.167.42.109,Katima Mulilo,1,Home Wi-Fi,Failed then Success,4,0
AUTH-011536,CUST005483,2026-06-29 04:07:47,DEV-FAD5AAC9,0,216.130.11.254,Tsumeb,0,Home Wi-Fi,Failed then Success,3,1
AUTH-011537,CUST005484,2026-06-15 19:41:27,DEV-A05DBE7D,0,216.192.170.115,Katima Mulilo,1,Home Wi-Fi,Success,0,0
AUTH-011538,CUST005484,2026-03-25 06:05:29,DEV-AF333BE0,0,155.217.147.210,Oshakati,0,Mobile Data,Success,0,0
AUTH-011539,CUST005484,2026-05-21 13:46:24,DEV-FF593AAE,0,181.245.103.216,Oshakati,0,Mobile Data,Success,0,0
AUTH-011540,CUST005484,2026-06-21 18:18:49,DEV-FF593AAE,0,204.35.66.45,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011541,CUST005485,2026-09-18 21:26:16,DEV-ADF5F453,0,76.129.138.186,Luderitz,0,Mobile Data,Success,0,0
AUTH-011542,CUST005485,2026-07-07 23:14:57,DEV-84F60004,0,164.211.238.200,Luderitz,0,Mobile Data,Success,0,1
AUTH-011543,CUST005486,2026-06-23 11:22:21,DEV-61F0F3FA,0,108.19.205.169,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011544,CUST005486,2026-06-18 21:17:54,DEV-08D908BE,0,56.141.88.104,Luderitz,0,Home Wi-Fi,Failed then Success,4,0
AUTH-011545,CUST005487,2026-04-27 08:41:20,DEV-3E284B9E,0,125.227.51.130,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-011546,CUST005487,2026-05-18 05:03:43,DEV-3E284B9E,0,219.53.60.215,Karasburg,0,Home Wi-Fi,Success,0,1
AUTH-011547,CUST005487,2026-08-16 07:00:06,DEV-3E284B9E,0,111.100.0.168,Luderitz,0,Mobile Data,Success,0,0
AUTH-011548,CUST005487,2026-09-15 15:18:44,DEV-3E284B9E,0,57.16.41.74,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-011549,CUST005488,2026-09-13 21:54:59,DEV-E68A2B2B,0,209.180.138.79,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011550,CUST005489,2026-09-09 17:11:02,DEV-C6F894BD,0,128.75.162.123,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-011551,CUST005490,2026-03-26 16:06:35,DEV-8154763D,0,50.52.36.237,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-011552,CUST005490,2026-08-07 01:57:30,DEV-8154763D,0,163.175.125.21,Karasburg,0,Home Wi-Fi,Failed then Success,1,1
AUTH-011553,CUST005490,2026-09-13 02:04:46,DEV-8154763D,0,162.214.127.138,Karasburg,0,Mobile Data,Success,0,1
AUTH-011554,CUST005490,2026-05-08 13:53:49,DEV-8154763D,0,107.233.240.52,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-011555,CUST005491,2026-04-17 09:18:11,DEV-E36464F9,0,165.58.0.176,Luderitz,1,VPN,Success,0,0
AUTH-011556,CUST005491,2026-08-12 14:47:39,DEV-376AF0A7,0,209.26.166.73,Henties Bay,1,Home Wi-Fi,Failed then Success,2,0
AUTH-011557,CUST005491,2026-08-01 03:03:16,DEV-E36464F9,0,26.23.222.66,Luderitz,1,Home Wi-Fi,Success,0,1
AUTH-011558,CUST005491,2026-04-07 10:00:26,DEV-E36464F9,0,69.48.129.230,Oshakati,0,Public Wi-Fi,Success,0,0
AUTH-011559,CUST005492,2026-07-02 18:08:01,DEV-744EA21D,1,98.209.14.47,Ondangwa,1,Mobile Data,Success,0,0
AUTH-011560,CUST005492,2026-05-24 05:48:16,DEV-9ADEEB30,0,200.157.30.119,Oshakati,1,VPN,Success,0,1
AUTH-011561,CUST005492,2026-07-05 17:49:54,DEV-6D0FE50A,1,210.220.141.219,Katima Mulilo,0,Public Wi-Fi,Failed then Success,3,0
AUTH-011562,CUST005492,2026-04-12 13:30:51,DEV-9ADEEB30,0,51.206.76.215,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-011563,CUST005492,2026-04-09 08:11:07,DEV-9ADEEB30,0,217.84.31.229,Katima Mulilo,0,VPN,Success,0,0
AUTH-011564,CUST005493,2026-07-15 15:29:42,DEV-A400C6AA,0,15.188.147.202,Karasburg,1,Mobile Data,Success,0,0
AUTH-011565,CUST005494,2026-05-20 21:41:54,DEV-A0602971,0,62.87.132.114,Katima Mulilo,0,Mobile Data,Success,0,0
AUTH-011566,CUST005495,2026-07-08 18:08:59,DEV-FE00E032,1,156.102.68.193,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011567,CUST005496,2026-04-03 20:24:43,DEV-EDC1D1D3,0,158.95.71.22,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011568,CUST005497,2026-03-26 00:23:45,DEV-60CA63EA,0,57.25.216.141,Rundu,0,Public Wi-Fi,Success,0,1
AUTH-011569,CUST005499,2026-05-17 11:00:28,DEV-4EA7ED2F,1,143.162.113.210,Rundu,1,Public Wi-Fi,Failed then Success,2,0
AUTH-011570,CUST005500,2026-06-25 17:49:43,DEV-076C774B,1,3.228.143.150,Oshakati,1,Public Wi-Fi,Success,0,0
AUTH-011571,CUST005501,2026-04-16 07:47:23,DEV-4BCE5C4D,0,123.42.173.9,Oshakati,1,Home Wi-Fi,Failed then Success,2,0
AUTH-011572,CUST005501,2026-06-03 16:23:10,DEV-4BCE5C4D,0,209.144.216.218,Luderitz,0,Mobile Data,Success,0,0
AUTH-011573,CUST005501,2026-05-26 16:34:09,DEV-4BCE5C4D,0,218.146.158.187,Rundu,1,VPN,Failed then Success,3,0
AUTH-011574,CUST005501,2026-07-18 07:38:06,DEV-35ED4D66,1,149.101.106.49,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-011575,CUST005501,2026-05-06 06:21:54,DEV-CCC7453C,1,189.134.179.218,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011576,CUST005502,2026-06-28 16:30:54,DEV-386D3A77,0,198.59.23.110,Luderitz,0,Mobile Data,Success,0,0
AUTH-011577,CUST005503,2026-09-06 13:46:33,DEV-00ACDDBF,0,46.199.202.116,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011578,CUST005504,2026-06-02 20:13:45,DEV-C4C0EB1D,1,163.66.53.152,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011579,CUST005504,2026-04-02 06:39:56,DEV-8A81D12C,1,52.114.104.147,Tsumeb,1,VPN,Success,0,0
AUTH-011580,CUST005505,2026-08-15 17:15:38,DEV-509CA9D0,1,51.54.234.81,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011581,CUST005505,2026-06-10 13:15:43,DEV-4AD5DE3E,0,115.133.33.54,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011582,CUST005505,2026-08-02 21:58:35,DEV-03DAD7B9,1,172.83.109.151,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011583,CUST005505,2026-04-03 13:54:04,DEV-51DD90EE,1,5.154.140.215,Rundu,0,Mobile Data,Success,0,0
AUTH-011584,CUST005505,2026-08-26 07:34:37,DEV-A4B376F6,1,81.44.66.208,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011585,CUST005505,2026-03-30 09:29:12,DEV-4AD5DE3E,0,74.226.100.122,Gobabis,0,Mobile Data,Success,0,0
AUTH-011586,CUST005505,2026-05-17 13:37:06,DEV-BAFDF4EE,0,157.229.51.184,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-011587,CUST005506,2026-05-31 07:21:45,DEV-C4E9948E,0,85.161.54.19,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011588,CUST005506,2026-07-03 20:45:31,DEV-C4E9948E,0,143.201.10.204,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011589,CUST005506,2026-07-19 10:37:37,DEV-C4E9948E,0,189.162.33.152,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011590,CUST005506,2026-09-10 11:06:06,DEV-93B9652D,1,146.177.183.200,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011591,CUST005506,2026-06-21 12:46:52,DEV-C4E9948E,0,197.103.254.244,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011592,CUST005507,2026-05-06 10:53:22,DEV-F863458E,0,209.181.142.246,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011593,CUST005507,2026-04-27 21:21:18,DEV-F66597F3,1,216.8.68.73,Oshakati,0,Home Wi-Fi,Failed then Success,3,0
AUTH-011594,CUST005507,2026-07-25 08:19:27,DEV-2E0056AC,1,62.102.136.204,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011595,CUST005508,2026-07-19 12:46:17,DEV-5DA18659,1,74.136.145.177,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011596,CUST005509,2026-08-29 12:28:45,DEV-4A85CBD6,1,105.250.115.123,Oshakati,0,Mobile Data,Failed then Success,3,0
AUTH-011597,CUST005510,2026-07-01 07:27:21,DEV-71A3A8E3,0,193.223.30.189,Henties Bay,1,VPN,Success,0,0
AUTH-011598,CUST005510,2026-04-07 08:16:45,DEV-A502D0B3,0,11.106.74.127,Oshakati,1,Public Wi-Fi,Success,0,0
AUTH-011599,CUST005510,2026-07-29 13:40:17,DEV-A502D0B3,0,181.10.179.145,Oshakati,1,Public Wi-Fi,Failed then Success,1,0
AUTH-011600,CUST005511,2026-07-06 18:14:14,DEV-06DC69A7,0,110.136.90.147,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011601,CUST005512,2026-08-24 09:10:48,DEV-9F03A755,1,43.218.166.109,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011602,CUST005513,2026-04-20 21:09:39,DEV-F13124AA,0,113.161.33.144,Ondangwa,0,Home Wi-Fi,Failed then Success,4,0
AUTH-011603,CUST005514,2026-04-27 18:19:08,DEV-AE3C1005,0,16.24.233.105,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-011604,CUST005514,2026-04-11 12:50:26,DEV-801F3D17,0,22.234.57.174,Walvis Bay,0,Home Wi-Fi,Success,0,0
AUTH-011605,CUST005514,2026-06-03 12:06:24,DEV-AE3C1005,0,120.108.136.46,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-011606,CUST005514,2026-08-30 20:32:17,DEV-AE3C1005,0,192.69.251.88,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-011607,CUST005514,2026-05-25 17:26:48,DEV-AE3C1005,0,210.41.19.83,Swakopmund,0,Mobile Data,Success,0,0
AUTH-011608,CUST005515,2026-09-08 18:54:16,DEV-CBA49C09,0,192.200.163.26,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-011609,CUST005515,2026-08-23 04:16:36,DEV-91B220FB,0,124.174.225.52,Luderitz,0,Mobile Data,Success,0,1
AUTH-011610,CUST005515,2026-05-28 20:50:54,DEV-CBA49C09,0,207.197.52.250,Henties Bay,1,Home Wi-Fi,Failed then Success,4,0
AUTH-011611,CUST005516,2026-07-04 09:34:24,DEV-DB16ADE4,0,209.150.251.83,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011612,CUST005516,2026-06-30 09:50:24,DEV-F18020D7,0,154.131.236.246,Rundu,0,Mobile Data,Success,0,0
AUTH-011613,CUST005517,2026-08-22 22:04:36,DEV-153A68E4,1,162.194.157.143,Henties Bay,0,Home Wi-Fi,Failed then Success,2,1
AUTH-011614,CUST005517,2026-05-20 19:48:56,DEV-3637DA17,1,59.76.233.210,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-011615,CUST005517,2026-07-26 18:59:29,DEV-7D7D6CC0,1,183.206.187.47,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-011616,CUST005517,2026-03-26 08:53:49,DEV-F4B82979,0,150.124.137.207,Gobabis,1,Mobile Data,Success,0,0
AUTH-011617,CUST005518,2026-08-05 18:44:35,DEV-A227B095,0,2.84.124.73,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011618,CUST005518,2026-06-05 13:49:08,DEV-A227B095,0,192.57.100.110,Henties Bay,1,Home Wi-Fi,Failed then Success,1,0
AUTH-011619,CUST005519,2026-06-04 11:17:09,DEV-55018F01,0,134.91.214.59,Swakopmund,0,Public Wi-Fi,Success,0,0
AUTH-011620,CUST005520,2026-09-04 15:29:10,DEV-F2B52217,1,195.181.215.158,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011621,CUST005520,2026-04-05 05:18:17,DEV-BEEB702B,0,195.223.38.35,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-011622,CUST005520,2026-04-16 15:21:10,DEV-BEEB702B,0,170.186.62.89,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011623,CUST005521,2026-08-09 16:15:11,DEV-DA62800F,1,181.220.23.172,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011624,CUST005522,2026-09-17 15:36:00,DEV-64FDA9C6,1,121.146.63.223,Henties Bay,0,Mobile Data,Success,0,0
AUTH-011625,CUST005522,2026-06-03 11:35:35,DEV-B200D75F,1,86.170.180.189,Henties Bay,0,VPN,Success,0,0
AUTH-011626,CUST005522,2026-07-18 21:49:17,DEV-56006C6C,1,21.215.205.63,Henties Bay,0,Mobile Data,Success,0,0
AUTH-011627,CUST005523,2026-06-13 02:55:35,DEV-0F61A7FE,0,215.4.127.14,Tsumeb,0,Home Wi-Fi,Failed then Success,1,1
AUTH-011628,CUST005523,2026-09-12 10:06:13,DEV-A2C3E79C,1,88.115.74.102,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011629,CUST005523,2026-08-29 09:25:53,DEV-68510F71,1,195.3.47.106,Ondangwa,0,Public Wi-Fi,Success,0,0
AUTH-011630,CUST005523,2026-05-28 08:35:55,DEV-E75EBFBB,1,194.91.215.73,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011631,CUST005523,2026-08-03 19:43:20,DEV-0F61A7FE,0,21.162.120.65,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011632,CUST005524,2026-06-01 11:25:59,DEV-879D4853,0,134.141.1.66,Luderitz,1,Public Wi-Fi,Failed then Success,3,0
AUTH-011633,CUST005524,2026-04-10 04:16:49,DEV-5A45AF8B,1,182.94.195.108,Katima Mulilo,1,Public Wi-Fi,Success,0,1
AUTH-011634,CUST005525,2026-08-24 16:33:56,DEV-82871FF7,0,164.3.143.210,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011635,CUST005525,2026-08-28 23:36:20,DEV-3ECCF222,0,199.239.208.21,Tsumeb,0,Mobile Data,Success,0,1
AUTH-011636,CUST005526,2026-07-14 14:07:14,DEV-972D457B,1,130.5.189.152,Swakopmund,0,Home Wi-Fi,Success,0,0
AUTH-011637,CUST005529,2026-04-02 13:31:50,DEV-40F468AF,0,56.75.217.118,Gobabis,1,Mobile Data,Success,0,0
AUTH-011638,CUST005529,2026-04-13 21:08:28,DEV-40F468AF,0,208.72.203.67,Swakopmund,0,Mobile Data,Success,0,0
AUTH-011639,CUST005529,2026-08-19 13:29:37,DEV-40F468AF,0,164.226.248.119,Karasburg,1,Home Wi-Fi,Failed then Success,2,0
AUTH-011640,CUST005530,2026-04-26 19:59:02,DEV-9B14E072,0,146.56.47.221,Walvis Bay,0,VPN,Success,0,0
AUTH-011641,CUST005530,2026-04-13 07:02:50,DEV-9B14E072,0,104.152.93.106,Walvis Bay,0,Home Wi-Fi,Failed then Success,3,0
AUTH-011642,CUST005530,2026-08-10 12:37:11,DEV-9B14E072,0,102.7.130.239,Katima Mulilo,1,Mobile Data,Success,0,0
AUTH-011643,CUST005530,2026-08-03 14:05:56,DEV-9B14E072,0,135.121.96.13,Walvis Bay,0,Home Wi-Fi,Failed then Success,4,0
AUTH-011644,CUST005531,2026-07-26 09:34:04,DEV-752CF747,0,201.220.212.209,Henties Bay,0,Home Wi-Fi,Failed then Success,2,0
AUTH-011645,CUST005532,2026-03-24 09:46:46,DEV-6301AFEE,0,145.70.255.27,Karasburg,0,Mobile Data,Success,0,0
AUTH-011646,CUST005532,2026-08-28 12:57:20,DEV-3BC81E7C,0,54.151.9.49,Karasburg,0,VPN,Failed then Success,4,0
AUTH-011647,CUST005532,2026-09-05 05:36:44,DEV-F232E8D5,1,160.16.36.181,Keetmanshoop,0,Mobile Data,Success,0,1
AUTH-011648,CUST005532,2026-07-10 21:54:02,DEV-6301AFEE,0,104.29.130.59,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011649,CUST005532,2026-04-17 11:54:04,DEV-3BC81E7C,0,198.153.118.142,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-011650,CUST005533,2026-04-08 14:44:30,DEV-D0C54900,0,212.163.93.95,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-011651,CUST005533,2026-08-08 19:02:26,DEV-D0C54900,0,216.148.95.120,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011652,CUST005534,2026-07-18 06:18:39,DEV-C449D3E3,0,55.191.35.48,Keetmanshoop,0,Home Wi-Fi,Failed then Success,1,0
AUTH-011653,CUST005534,2026-04-29 20:07:57,DEV-EE814E25,1,172.171.223.220,Karasburg,0,Mobile Data,Success,0,0
AUTH-011654,CUST005534,2026-08-25 08:15:59,DEV-620ABB86,1,199.12.167.18,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011655,CUST005536,2026-04-07 10:17:11,DEV-B3856DE0,0,134.29.122.225,Henties Bay,1,Public Wi-Fi,Failed then Success,3,0
AUTH-011656,CUST005537,2026-05-30 10:28:38,DEV-8491A3B5,0,220.55.238.69,Swakopmund,1,Mobile Data,Failed then Success,2,0
AUTH-011657,CUST005537,2026-09-03 13:26:12,DEV-C4D5F665,1,219.176.44.243,Henties Bay,1,Mobile Data,Success,0,0
AUTH-011658,CUST005537,2026-09-01 21:02:13,DEV-7CEECF07,1,90.151.208.34,Keetmanshoop,1,VPN,Success,0,0
AUTH-011659,CUST005537,2026-03-25 09:47:08,DEV-ADDA911F,0,48.141.47.79,Ondangwa,1,Mobile Data,Success,0,0
AUTH-011660,CUST005538,2026-03-25 14:34:42,DEV-D2FBD4C9,0,208.200.211.219,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011661,CUST005539,2026-07-19 11:01:39,DEV-11451418,0,184.83.12.13,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011662,CUST005539,2026-06-29 19:52:48,DEV-AEFF7553,0,180.82.255.8,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011663,CUST005539,2026-06-22 10:11:59,DEV-2CE93BF4,0,172.199.236.24,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011664,CUST005539,2026-07-26 08:57:12,DEV-11451418,0,169.193.131.219,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011665,CUST005539,2026-06-02 10:43:31,DEV-2CE93BF4,0,55.145.90.99,Karasburg,0,Home Wi-Fi,Success,0,0
AUTH-011666,CUST005540,2026-07-25 10:59:22,DEV-036AA1E4,1,193.24.145.26,Tsumeb,0,Public Wi-Fi,Success,0,0
AUTH-011667,CUST005540,2026-07-16 16:06:28,DEV-8A55C669,1,39.87.4.22,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011668,CUST005540,2026-05-09 06:03:39,DEV-0054B98C,1,197.131.235.243,Ondangwa,0,Public Wi-Fi,Success,0,0
AUTH-011669,CUST005540,2026-07-30 00:32:00,DEV-DF416DEE,0,163.12.74.162,Ondangwa,0,Home Wi-Fi,Success,0,1
AUTH-011670,CUST005541,2026-06-25 12:04:45,DEV-49ABD8AD,0,201.56.113.122,Rundu,0,Mobile Data,Success,0,0
AUTH-011671,CUST005541,2026-07-11 01:13:26,DEV-49ABD8AD,0,97.174.60.123,Gobabis,0,Mobile Data,Success,0,1
AUTH-011672,CUST005542,2026-07-17 23:14:41,DEV-0D1579A6,0,37.47.243.210,Gobabis,0,Mobile Data,Failed then Success,3,1
AUTH-011673,CUST005542,2026-09-19 13:41:29,DEV-F8569F85,1,134.21.152.147,Henties Bay,1,Mobile Data,Failed then Success,4,0
AUTH-011674,CUST005542,2026-05-29 21:09:41,DEV-0D1579A6,0,153.209.246.44,Oshakati,1,VPN,Success,0,0
AUTH-011675,CUST005543,2026-09-17 06:45:44,DEV-7C847E93,0,189.145.93.244,Keetmanshoop,0,Public Wi-Fi,Success,0,0
AUTH-011676,CUST005544,2026-05-20 14:06:44,DEV-BA52D9D9,0,189.206.213.186,Ondangwa,0,Home Wi-Fi,Success,0,0
AUTH-011677,CUST005544,2026-05-25 06:09:33,DEV-04447175,1,216.28.154.166,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011678,CUST005546,2026-07-23 14:26:30,DEV-6418C859,0,28.213.37.1,Gobabis,1,Public Wi-Fi,Success,0,0
AUTH-011679,CUST005547,2026-04-27 16:08:49,DEV-13471EC8,0,130.236.18.1,Keetmanshoop,0,Mobile Data,Success,0,0
AUTH-011680,CUST005547,2026-07-11 14:14:27,DEV-13471EC8,0,31.16.185.12,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011681,CUST005547,2026-09-14 07:15:11,DEV-A8B51E36,0,199.124.35.209,Luderitz,0,Mobile Data,Success,0,0
AUTH-011682,CUST005547,2026-08-10 17:23:42,DEV-13471EC8,0,204.214.49.228,Luderitz,0,Mobile Data,Success,0,0
AUTH-011683,CUST005547,2026-05-23 07:15:20,DEV-A8B51E36,0,25.192.147.60,Luderitz,0,Home Wi-Fi,Success,0,0
AUTH-011684,CUST005548,2026-07-27 20:28:05,DEV-05C32D34,0,213.168.191.193,Luderitz,0,Mobile Data,Success,0,0
AUTH-011685,CUST005549,2026-06-15 10:11:22,DEV-712F6FB4,0,85.30.199.171,Ondangwa,0,Home Wi-Fi,Failed then Success,4,0
AUTH-011686,CUST005549,2026-07-12 06:49:49,DEV-712F6FB4,0,179.226.117.223,Oshakati,0,Home Wi-Fi,Success,0,0
AUTH-011687,CUST005549,2026-05-28 17:29:17,DEV-712F6FB4,0,200.30.206.85,Tsumeb,0,Home Wi-Fi,Success,0,0
AUTH-011688,CUST005550,2026-06-28 17:36:56,DEV-974E0C8D,0,38.140.11.4,Walvis Bay,0,Mobile Data,Success,0,0
AUTH-011689,CUST005550,2026-09-11 10:16:39,DEV-87072D06,0,152.171.130.58,Henties Bay,0,Home Wi-Fi,Success,0,0
AUTH-011690,CUST005551,2026-05-03 06:36:27,DEV-6E64E474,0,191.89.220.125,Gobabis,1,VPN,Success,0,0
AUTH-011691,CUST005551,2026-04-27 20:36:12,DEV-6E64E474,0,193.105.243.234,Henties Bay,0,Mobile Data,Failed then Success,1,0
AUTH-011692,CUST005551,2026-04-07 06:56:59,DEV-6E64E474,0,88.12.94.157,Swakopmund,0,Home Wi-Fi,Failed then Success,1,0
AUTH-011693,CUST005552,2026-04-17 16:56:29,DEV-6A30B1B8,0,133.49.46.207,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011694,CUST005553,2026-08-26 21:21:09,DEV-1647B79E,0,135.164.88.97,Katima Mulilo,0,Home Wi-Fi,Success,0,0
AUTH-011695,CUST005553,2026-06-18 15:55:43,DEV-1647B79E,0,145.20.2.166,Gobabis,0,Home Wi-Fi,Success,0,0
AUTH-011696,CUST005553,2026-04-07 14:39:58,DEV-4A85F28A,0,202.234.27.77,Rundu,0,Home Wi-Fi,Success,0,0
AUTH-011697,CUST005553,2026-04-24 13:22:08,DEV-EE96E566,1,159.88.179.65,Katima Mulilo,0,Public Wi-Fi,Success,0,0
AUTH-011698,CUST005554,2026-06-18 11:54:53,DEV-AA73624C,1,57.249.127.139,Luderitz,1,Mobile Data,Failed then Success,3,0
AUTH-011699,CUST005555,2026-07-21 10:08:04,DEV-125E4EB8,0,156.11.183.123,Luderitz,0,Mobile Data,Success,0,0
AUTH-011700,CUST005555,2026-08-15 16:03:59,DEV-125E4EB8,0,109.134.176.187,Keetmanshoop,0,Home Wi-Fi,Success,0,0
AUTH-011701,CUST005556,2026-09-06 02:53:55,DEV-7B08A1CB,0,178.230.52.200,Swakopmund,0,Mobile Data,Success,0,1
AUTH-011702,CUST005556,2026-04-22 07:10:21,DEV-7B08A1CB,0,16.103.71.100,Rundu,1,Mobile Data,Failed then Success,4,0
