Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Date,Handled_By_Staff_ID,Identity_Changed_Flag,KYC_Update_Date,Days_KYC_To_Claim,Enriched_Address_Change_Flag,Enriched_Past_Claims_Count,Enriched_Witness_Present,Enriched_Police_Report_Filed,Enriched_Safety_Rating,Enriched_Days_Open,Enriched_Form_Defects_Count,Enriched_Claim_Channel
CLM001298,CUST013071,POL0513101,50,Male,South,Life,4240.18,7016.79,9300.83,Accident,376,13.07,No,Approved,7682.49,2024-09-25 20:35:26.264953,AGENT01057,1,2024-09-12 20:35:26.264953,13.0,1,0,0,0,73,8.131509493,4,Broker
CLM001299,CUST010533,POL0287464,61,Male,East,Auto,4762.99,79498.12,22346.87,Medical,601,33.79,No,Approved,21235.1,2026-04-19 20:35:26.264955,AGENT01181,0,,,0,0,0,0,99,13.37607883,5,Broker
CLM001300,CUST010531,POL0756795,50,Male,West,Life,1594.62,11384.94,6353.18,Accident,678,56.19,No,Approved,6053.98,2026-08-20 20:35:26.264957,AGENT00494,0,,,1,0,1,1,42,7.118964011,2,Broker
CLM001301,CUST006335,POL0363511,28,Male,South,Home,4822.63,61033.03,18173.95,Medical,536,56.95,No,Approved,16743.5,2024-11-06 20:35:26.264959,AGENT01021,0,,,1,1,0,0,61,10.54619105,3,Broker
CLM001302,CUST009100,POL0333073,38,Male,South,Life,2086.71,8060.07,19977.93,Accident,379,77.95,Yes,Under Review,11139.07,2026-05-30 20:35:26.264962,AGENT00942,0,,,0,0,0,1,75,9.221207449,4,Phone
CLM001303,CUST009443,POL0076341,56,Male,West,Home,1270.0,41051.17,12032.69,Property,562,69.8,No,Approved,10536.11,2026-02-07 20:35:26.264964,AGENT00696,0,,,0,0,0,0,67,9.090678893,5,Phone
CLM001304,CUST003975,POL0485416,18,Male,West,Health,4272.78,21375.5,34025.11,Accident,362,45.77,No,Approved,29367.79,2025-07-07 20:35:26.264966,AGENT01155,0,,,1,1,0,0,97,11.66857411,6,Broker
CLM001305,CUST013524,POL0354253,41,Male,West,Auto,2124.79,15707.21,11599.86,Medical,536,78.12,Yes,Under Review,7517.91,2025-05-10 20:35:26.264968,AGENT00250,0,,,1,0,0,0,80,7.710100561,3,Phone
CLM001306,CUST008962,POL0175603,43,Male,East,Health,1949.57,60051.97,47301.82,Theft,620,29.48,No,Approved,37852.5,2026-05-31 20:35:26.264971,AGENT00141,0,,,1,0,0,0,81,8.778400528,4,Phone
CLM001307,CUST015064,POL0628514,74,Male,South,Life,1750.4,39139.58,17237.08,Accident,442,34.06,No,Approved,14299.73,2025-09-12 20:35:26.264973,AGENT01051,1,2025-09-12 20:35:26.264973,0.0,1,0,1,1,79,11.90962375,4,Broker
CLM001308,CUST011943,POL0796307,32,Female,North,Health,3435.7,54126.23,30574.37,Medical,592,37.88,No,Approved,21590.71,2025-04-29 20:35:26.264975,AGENT00522,0,,,1,1,1,1,71,3.611618257,4,Online
CLM001309,CUST007712,POL0611435,73,Female,North,Auto,4327.36,75525.41,2133.77,Property,615,98.79,Yes,Under Review,1180.24,2026-06-30 20:35:26.264977,AGENT01042,1,2026-06-18 20:35:26.264977,12.0,1,0,0,1,47,8.650168369,5,Phone
CLM001310,CUST004144,POL0084984,77,Male,North,Health,986.05,7594.86,20998.15,Property,623,71.37,No,Rejected,19057.93,2025-03-30 20:35:26.264979,AGENT01089,0,,,1,1,1,0,63,8.03931822,5,Phone
CLM001311,CUST002873,POL0253474,21,Male,East,Life,839.47,66909.85,21777.89,Property,499,94.39,Yes,Under Review,11904.03,2026-06-14 20:35:26.264982,AGENT00081,0,,,0,3,0,1,61,9.121687665,5,Phone
CLM001312,CUST019594,POL0761645,29,Male,East,Home,1124.18,71791.37,41120.8,Accident,732,17.54,No,Approved,40335.81,2025-05-31 20:35:26.264984,AGENT01080,0,,,1,0,0,0,48,4.147093194,6,Online
CLM001313,CUST006868,POL0306845,47,Male,West,Home,1424.46,5834.01,12598.7,Accident,726,54.71,No,Rejected,7735.23,2026-08-12 20:35:26.264986,AGENT00531,0,,,1,0,0,1,61,3.991174823,1,Online
CLM001314,CUST012134,POL0567093,74,Male,West,Life,3967.81,82853.67,21226.56,Accident,768,45.61,No,Approved,20476.86,2026-07-24 20:35:26.264988,AGENT00597,1,2026-07-10 20:35:26.264988,14.0,0,0,0,0,58,8.586981432,3,Broker
CLM001315,CUST004313,POL0343653,49,Male,North,Auto,3205.51,63268.66,46838.25,Theft,709,55.45,No,Approved,41746.94,2026-08-15 20:35:26.264990,AGENT00759,0,,,1,0,0,1,67,8.840108877,4,Broker
CLM001316,CUST011852,POL0616357,34,Female,South,Home,3341.06,65317.16,30770.16,Theft,509,78.89,Yes,Under Review,24472.07,2025-02-04 20:35:26.264992,AGENT01122,1,2025-01-20 20:35:26.264992,15.0,0,2,0,1,85,4.307284852,3,Online
CLM001317,CUST003749,POL0247053,79,Female,South,Life,4779.87,59422.13,44297.83,Accident,486,3.43,No,Approved,41622.5,2026-06-22 20:35:26.264995,AGENT00028,0,,,1,0,0,0,83,9.056312144,5,Broker
CLM001318,CUST019910,POL0043066,44,Female,South,Health,2052.77,52746.26,32766.42,Property,547,91.64,Yes,Under Review,17013.3,2024-12-25 20:35:26.264997,AGENT00552,1,2024-12-09 20:35:26.264997,16.0,0,2,1,0,89,8.167530488,3,Phone
CLM001319,CUST011313,POL0193566,66,Male,East,Home,2894.24,80581.56,9880.05,Accident,552,29.92,No,Approved,8256.59,2026-06-21 20:35:26.264999,AGENT00830,0,,,0,0,1,1,87,9.592811521,8,Broker
CLM001320,CUST016521,POL0277771,20,Female,South,Health,4624.48,46331.99,5213.4,Property,671,16.53,No,Approved,4885.11,2026-07-10 20:35:26.265001,AGENT00882,1,2026-06-25 20:35:26.265001,15.0,0,5,0,1,61,11.60197217,5,Phone
CLM001321,CUST010510,POL0628425,56,Female,East,Life,3943.96,71613.08,23534.79,Medical,775,66.42,No,Approved,22043.61,2024-10-27 20:35:26.265018,AGENT00839,0,,,0,0,0,1,65,8.387933857,3,Phone
CLM001322,CUST013821,POL0369540,56,Male,East,Auto,2304.31,27740.27,35266.98,Medical,328,69.18,No,Approved,25239.9,2025-07-30 20:35:26.265024,AGENT00179,0,,,0,0,0,1,81,12.22164505,4,Broker
CLM001323,CUST017015,POL0502157,18,Male,North,Auto,4867.17,80015.06,12804.8,Accident,797,4.95,No,Approved,7613.52,2025-12-12 20:35:26.265028,AGENT00382,0,,,0,1,0,1,72,9.02481044,1,Phone
CLM001324,CUST017484,POL0644813,31,Male,West,Auto,1481.24,24722.07,41583.64,Property,714,10.96,No,Approved,36489.21,2024-10-21 20:35:26.265031,AGENT00446,0,,,0,0,1,1,78,7.102183313,4,Broker
CLM001325,CUST015279,POL0698998,57,Male,East,Health,4686.42,13051.14,37040.5,Accident,821,28.17,No,Approved,18911.07,2026-05-03 20:35:26.265033,AGENT00999,0,,,0,0,0,0,85,7.711797304,8,Phone
CLM001326,CUST015267,POL0166516,61,Female,South,Life,500.89,85611.78,15281.39,Theft,774,12.94,No,Approved,14834.23,2025-09-25 20:35:26.265036,AGENT00353,0,,,1,0,0,0,74,9.702085841,5,Phone
CLM001327,CUST015986,POL0249284,65,Female,South,Auto,908.88,56945.73,10335.46,Property,454,54.7,No,Approved,7854.6,2025-01-29 20:35:26.265038,AGENT00262,0,,,1,0,0,0,26,7.195004356,3,Broker
CLM001328,CUST016017,POL0542840,27,Male,North,Health,1708.2,5854.61,23884.44,Property,799,55.62,No,Approved,12313.95,2024-12-18 20:35:26.265040,AGENT01156,0,,,1,0,0,1,81,11.19147944,7,Broker
CLM001329,CUST019813,POL0250673,68,Female,North,Health,3006.89,20493.88,41598.56,Accident,736,89.81,Yes,Under Review,24142.75,2025-07-16 20:35:26.265043,AGENT00012,1,2025-07-13 20:35:26.265043,3.0,0,0,1,1,41,3.996564061,2,Online
CLM001330,CUST007111,POL0433820,76,Male,South,Auto,4630.09,69641.97,24671.95,Property,718,22.98,No,Approved,23827.46,2025-08-17 20:35:26.265045,AGENT01198,1,2025-07-29 20:35:26.265045,19.0,1,1,1,1,65,8.295111185,5,Broker
CLM001331,CUST018324,POL0855006,37,Female,South,Home,822.78,73687.64,27989.45,Accident,368,15.33,No,Approved,27493.61,2025-11-16 20:35:26.265047,AGENT00815,0,,,1,1,0,1,70,10.78786559,3,Broker
CLM001332,CUST005740,POL0253894,56,Male,North,Home,863.74,79601.35,5358.44,Theft,320,49.03,No,Approved,4972.85,2025-03-15 20:35:26.265050,AGENT01023,0,,,1,1,0,1,89,8.734970478,4,Phone
CLM001333,CUST009149,POL0329771,56,Female,North,Health,2378.53,91470.93,994.52,Medical,555,30.1,No,Approved,896.34,2025-04-10 20:35:26.265055,AGENT00374,0,,,1,0,0,1,73,10.15050614,4,Phone
CLM001334,CUST003440,POL0890350,60,Male,West,Auto,3368.79,76556.82,7981.34,Property,786,51.0,No,Approved,6791.0,2025-01-30 20:35:26.265058,AGENT00018,0,,,1,0,1,0,60,10.11857435,3,Broker
CLM001335,CUST018309,POL0443552,26,Female,South,Health,1809.62,81960.73,13403.92,Theft,301,58.74,No,Approved,8069.06,2026-03-23 20:35:26.265060,AGENT00907,0,,,1,0,0,1,43,11.68807801,2,Broker
CLM001336,CUST013291,POL0700170,40,Female,East,Home,1042.11,46841.14,31490.38,Property,556,28.54,No,Approved,17077.37,2025-09-26 20:35:26.265062,AGENT01025,0,,,1,0,0,1,71,9.561932957,3,Broker
CLM001337,CUST000821,POL0816543,45,Female,East,Home,790.65,84573.06,24372.58,Medical,604,88.01,Yes,Under Review,19625.74,2026-03-14 20:35:26.265065,AGENT00912,1,2026-02-22 20:35:26.265065,20.0,0,0,1,1,82,9.653850145,8,Broker
CLM001338,CUST011468,POL0191753,39,Female,South,Auto,2883.34,92625.96,17916.6,Medical,799,45.32,No,Approved,12843.98,2026-02-12 20:35:26.265068,AGENT00187,0,,,1,0,1,1,77,9.607597068,5,Broker
CLM001339,CUST012722,POL0875674,39,Male,East,Health,822.8,71829.18,34496.14,Accident,504,25.1,No,Approved,31946.87,2025-06-23 20:35:26.265070,AGENT00928,0,,,0,0,0,1,91,10.92806909,6,Broker
CLM001340,CUST006350,POL0805569,23,Female,West,Health,3557.99,6238.48,30904.76,Medical,748,21.84,No,Approved,24981.02,2025-03-04 20:35:26.265072,AGENT00948,0,,,1,1,0,0,76,12.90030442,5,Broker
CLM001341,CUST017244,POL0868338,69,Male,South,Home,4668.76,38245.5,35183.14,Accident,674,28.54,No,Approved,29380.27,2025-06-07 20:35:26.265074,AGENT00800,0,,,1,2,0,1,89,9.430955855,6,Broker
CLM001342,CUST016344,POL0497822,27,Female,West,Home,2110.41,69749.01,41380.19,Property,470,47.57,No,Approved,38271.34,2026-01-23 20:35:26.265077,AGENT00944,0,,,1,1,1,1,81,3.723970791,4,Online
CLM001343,CUST016755,POL0404946,32,Male,West,Home,3474.93,81107.23,19051.21,Accident,699,95.89,Yes,Under Review,12400.53,2025-07-16 20:35:26.265079,AGENT01041,0,,,1,0,1,0,90,11.76591656,3,Broker
CLM001344,CUST015999,POL0443616,71,Female,North,Home,676.68,51190.44,32351.35,Accident,727,16.47,No,Approved,17482.08,2025-08-29 20:35:26.265081,AGENT00746,0,,,0,4,0,1,85,8.366069912,3,Broker
CLM001345,CUST008018,POL0520641,20,Female,North,Health,1726.81,15708.58,34595.09,Medical,507,30.1,No,Approved,34283.55,2025-01-12 20:35:26.265084,AGENT00117,0,,,0,0,1,0,26,10.04475323,4,Broker
CLM001346,CUST006070,POL0183980,79,Male,South,Home,3143.41,37592.63,1071.6,Theft,327,82.77,Yes,Under Review,552.99,2026-01-09 20:35:26.265086,AGENT00569,0,,,0,2,0,0,81,3.80262321,4,Online
CLM001347,CUST011691,POL0531079,52,Female,West,Health,4059.9,72034.1,554.29,Medical,774,72.76,No,Approved,436.54,2024-12-03 20:35:26.265088,AGENT00105,0,,,1,1,1,1,96,7.880181099,4,Phone
CLM001348,CUST019114,POL0344962,74,Male,West,Home,3400.33,93211.46,30698.54,Theft,462,30.1,No,Rejected,23308.09,2025-02-08 20:35:26.265090,AGENT00494,0,,,1,0,0,1,78,10.15986386,4,Broker
CLM001349,CUST019529,POL0391715,48,Female,North,Home,547.44,66123.79,40480.6,Medical,694,29.84,No,Approved,37321.5,2025-05-06 20:35:26.265093,AGENT00492,0,,,1,0,1,1,86,4.310836281,3,Online
CLM001350,CUST011835,POL0367766,29,Female,South,Home,874.27,56683.91,26838.52,Medical,585,51.55,No,Approved,16914.48,2026-08-10 20:35:26.265095,AGENT00087,0,,,0,5,0,1,69,8.786623863,3,Phone
CLM001351,CUST012046,POL0763654,43,Male,East,Life,315.81,71630.25,46827.35,Medical,532,89.48,Yes,Under Review,30830.55,2026-08-08 20:35:26.265097,AGENT00436,1,2026-08-03 20:35:26.265097,5.0,1,1,0,1,63,9.607335149,5,Broker
CLM001352,CUST003132,POL0651485,52,Male,East,Auto,2950.37,40336.99,9777.04,Property,630,4.89,No,Approved,5904.93,2025-10-28 20:35:26.265099,AGENT00141,0,,,1,0,0,0,73,9.518181532,7,Broker
CLM001353,CUST009051,POL0782360,45,Male,North,Life,682.76,44234.61,44631.39,Medical,586,92.21,Yes,Under Review,30160.12,2026-04-10 20:35:26.265101,AGENT01004,0,,,0,0,0,1,82,6.770098518,4,Broker
CLM001354,CUST015180,POL0570840,53,Male,East,Life,1267.93,42583.73,39439.25,Accident,315,55.78,No,Approved,23562.21,2025-09-26 20:35:26.265104,AGENT01148,0,,,0,0,0,0,73,4.074043279,5,Online
CLM001355,CUST019319,POL0471721,79,Female,South,Health,1823.71,48501.13,2792.45,Property,768,95.69,Yes,Under Review,1648.52,2024-12-18 20:35:26.265106,AGENT00094,0,,,0,1,0,1,74,10.0632945,3,Broker
CLM001356,CUST011637,POL0093018,55,Male,West,Health,2683.99,18190.37,11717.59,Property,482,66.93,No,Rejected,9010.93,2025-10-26 20:35:26.265108,AGENT01154,0,,,0,0,1,0,78,10.18542412,9,Phone
CLM001357,CUST000931,POL0398296,20,Female,North,Life,1221.94,34256.11,35746.1,Property,441,28.82,No,Approved,23702.37,2024-10-01 20:35:26.265111,AGENT00620,0,,,1,0,1,0,80,9.97738172,1,Broker
CLM001358,CUST019717,POL0024536,59,Female,West,Health,567.66,25425.84,34660.72,Theft,751,55.6,No,Approved,28451.41,2025-06-14 20:35:26.265113,AGENT00382,0,,,0,0,0,1,90,8.164948776,4,Broker
CLM001359,CUST017709,POL0528102,31,Female,South,Home,3669.58,22022.79,3747.49,Property,360,87.73,Yes,Under Review,2870.71,2026-03-20 20:35:26.265115,AGENT00103,1,2026-03-12 20:35:26.265115,8.0,1,0,0,0,86,3.968850287,3,Online
CLM001360,CUST016542,POL0688244,41,Male,North,Health,3301.64,84721.59,39773.99,Accident,787,55.87,No,Rejected,36300.79,2025-01-21 20:35:26.265117,AGENT00582,1,2025-01-02 20:35:26.265117,19.0,0,0,0,1,56,9.110414395,6,Broker
CLM001361,CUST012077,POL0525733,35,Male,West,Life,3178.45,73332.86,48776.82,Medical,429,82.0,Yes,Under Review,31805.83,2025-12-26 20:35:26.265119,AGENT00988,1,2025-12-11 20:35:26.265119,15.0,1,0,0,1,65,10.53408034,5,Broker
CLM001362,CUST000625,POL0321229,50,Male,West,Life,828.75,91147.69,31360.43,Medical,616,14.3,No,Rejected,22825.92,2025-09-29 20:35:26.265122,AGENT00854,0,,,1,0,0,0,75,3.612824275,4,Online
CLM001363,CUST001541,POL0101780,43,Male,West,Life,789.06,97789.54,30754.42,Property,548,80.29,Yes,Under Review,20148.47,2026-08-06 20:35:26.265124,AGENT00066,0,,,0,1,0,0,74,11.79685467,2,Broker
CLM001364,CUST014598,POL0649614,55,Female,South,Life,2981.98,95607.07,27816.79,Theft,629,32.12,No,Approved,26210.58,2026-08-06 20:35:26.265126,AGENT00095,0,,,0,0,0,0,10,4.022698945,2,Online
CLM001365,CUST018231,POL0513818,26,Female,West,Auto,1995.84,35154.03,43258.13,Theft,819,87.63,Yes,Under Review,41526.91,2025-06-12 20:35:26.265128,AGENT00489,1,2025-05-22 20:35:26.265128,21.0,0,0,0,0,75,7.54427943,3,Phone
CLM001366,CUST000094,POL0477861,52,Male,East,Home,3069.99,6514.53,42589.86,Theft,494,34.92,No,Approved,38705.77,2026-05-08 20:35:26.265130,AGENT00376,1,2026-05-03 20:35:26.265130,5.0,1,2,0,1,93,12.43319627,4,Broker
CLM001367,CUST003846,POL0417139,40,Female,North,Home,1124.95,13248.2,48018.7,Property,342,36.33,No,Approved,26442.0,2025-10-12 20:35:26.265132,AGENT00281,0,,,0,1,0,0,78,9.508356963,7,Broker
CLM001368,CUST002593,POL0107750,63,Male,West,Home,3960.58,75643.65,2005.1,Property,689,83.59,Yes,Under Review,1547.79,2026-07-02 20:35:26.265134,AGENT00359,1,2026-06-20 20:35:26.265134,12.0,1,0,1,1,69,9.053346088,4,Phone
CLM001369,CUST002990,POL0500627,77,Female,South,Auto,1917.7,25005.28,36854.13,Theft,487,36.64,No,Approved,18434.83,2025-10-02 20:35:26.265137,AGENT00999,0,,,0,0,1,0,54,8.884246382,5,Broker
CLM001370,CUST014825,POL0337102,36,Male,West,Health,4385.71,38581.6,20844.25,Medical,654,92.9,Yes,Under Review,18137.53,2025-01-05 20:35:26.265139,AGENT01123,1,2024-12-26 20:35:26.265139,10.0,0,1,0,0,78,10.05236824,8,Phone
CLM001371,CUST017812,POL0032647,67,Female,North,Home,3582.1,15764.52,19662.19,Medical,434,2.74,No,Approved,15055.82,2026-08-09 20:35:26.265141,AGENT00490,0,,,0,1,0,1,78,3.661788699,4,Online
CLM001372,CUST000264,POL0608883,47,Female,South,Auto,2330.41,74942.86,11117.8,Accident,791,26.71,No,Approved,7004.27,2025-05-14 20:35:26.265143,AGENT01102,0,,,1,0,0,1,60,4.107092862,1,Online
CLM001373,CUST006304,POL0135510,60,Male,South,Health,4266.64,44930.59,5042.63,Accident,760,41.8,No,Approved,2561.46,2026-01-12 20:35:26.265145,AGENT00402,0,,,0,0,1,1,93,9.305830026,3,Broker
CLM001374,CUST005741,POL0723261,30,Male,South,Auto,4520.84,91703.85,5674.85,Medical,778,42.67,No,Approved,5010.62,2024-10-12 20:35:26.265147,AGENT00551,0,,,0,0,1,1,96,8.732238072,3,Phone
CLM001375,CUST006030,POL0576996,71,Male,West,Auto,3372.47,77668.13,41422.98,Property,618,37.1,No,Approved,27985.3,2026-06-13 20:35:26.265150,AGENT00275,0,,,0,1,0,1,57,10.77727598,5,Broker
CLM001376,CUST016329,POL0525118,60,Male,South,Life,2003.68,31661.7,19177.0,Accident,753,52.99,No,Approved,15259.73,2026-04-14 20:35:26.265152,AGENT00779,0,,,1,1,0,0,89,6.989234948,1,Phone
CLM001377,CUST014186,POL0117463,57,Female,East,Home,2692.3,10031.97,43600.18,Medical,415,85.46,Yes,Under Review,27131.83,2025-08-18 20:35:26.265154,AGENT01181,0,,,0,0,1,1,85,10.00979826,3,Phone
CLM001378,CUST019620,POL0455297,43,Male,North,Auto,4463.42,16341.1,29572.98,Medical,820,17.91,No,Approved,16342.54,2026-06-03 20:35:26.265156,AGENT00732,0,,,0,1,1,0,82,10.87289515,10,Broker
CLM001379,CUST011597,POL0053469,25,Female,East,Health,1909.15,39654.86,14916.95,Theft,514,18.16,No,Approved,11853.27,2025-05-01 20:35:26.265158,AGENT00446,0,,,0,0,0,0,82,9.101220193,5,Broker
CLM001380,CUST018934,POL0730279,28,Female,East,Health,2032.96,11959.38,35424.31,Property,822,11.89,No,Approved,24404.6,2026-07-12 20:35:26.265160,AGENT00789,1,2026-07-02 20:35:26.265160,10.0,0,0,0,0,73,9.603345603,4,Broker
CLM001381,CUST007975,POL0796885,62,Male,East,Auto,271.94,51160.03,28948.18,Property,761,62.31,No,Approved,22021.74,2024-11-20 20:35:26.265163,AGENT00158,0,,,1,0,0,0,53,9.040083968,4,Broker
CLM001382,CUST017695,POL0602843,26,Female,East,Auto,795.89,17391.99,28739.51,Medical,738,20.42,No,Approved,21126.2,2026-06-29 20:35:26.265165,AGENT01084,0,,,0,0,0,0,71,9.664512539,8,Broker
CLM001383,CUST008177,POL0032327,71,Male,West,Auto,3460.63,77877.46,29822.01,Property,813,55.0,No,Approved,29253.87,2026-01-05 20:35:26.265167,AGENT00582,0,,,1,0,0,0,55,7.043712665,5,Phone
CLM001384,CUST015484,POL0595253,28,Male,South,Auto,2193.34,75345.75,15732.29,Property,495,2.92,No,Approved,11589.4,2026-09-04 20:35:26.265169,AGENT00531,0,,,1,0,0,1,69,9.637191926,3,Phone
CLM001385,CUST006904,POL0797060,23,Male,West,Home,1371.13,69697.36,5184.13,Property,798,50.55,No,Approved,4907.5,2025-07-23 20:35:26.265171,AGENT00713,0,,,0,0,0,1,76,10.64358909,3,Broker
CLM001386,CUST002037,POL0863854,31,Female,North,Life,214.51,94789.12,24029.39,Accident,639,54.84,No,Approved,23023.64,2026-07-13 20:35:26.265174,AGENT00759,0,,,1,0,0,0,75,9.445733701,6,Broker
CLM001387,CUST010770,POL0185533,70,Female,East,Life,2562.37,91573.42,14513.37,Property,465,77.75,Yes,Under Review,11534.59,2025-11-09 20:35:26.265176,AGENT00093,0,,,0,0,0,0,62,3.503883113,1,Online
CLM001388,CUST014276,POL0299471,18,Male,West,Home,785.95,26562.39,20256.5,Accident,409,86.74,Yes,Under Review,13665.42,2025-01-14 20:35:26.265178,AGENT00824,0,,,0,0,0,0,58,3.626374706,6,Online
CLM001389,CUST013927,POL0247368,34,Female,North,Auto,3666.25,28228.95,13844.61,Accident,605,65.3,No,Approved,11141.2,2025-02-07 20:35:26.265180,AGENT00302,0,,,0,0,0,1,71,9.789106931,6,Broker
CLM001390,CUST012762,POL0413929,75,Female,North,Health,4437.84,71642.58,3616.51,Medical,440,76.74,Yes,Under Review,2226.64,2024-11-02 20:35:26.265182,AGENT00869,0,,,1,0,0,1,79,9.877726327,5,Phone
CLM001391,CUST014470,POL0533895,23,Female,West,Health,1779.34,90928.58,43931.99,Medical,712,92.65,Yes,Under Review,38739.88,2024-10-25 20:35:26.265184,AGENT01016,0,,,1,0,1,1,93,9.947513105,3,Broker
CLM001392,CUST018602,POL0753050,23,Female,South,Auto,3569.34,13902.63,6394.32,Accident,699,79.13,Yes,Under Review,4929.92,2025-07-25 20:35:26.265187,AGENT00999,0,,,1,0,0,0,66,3.426815293,4,Online
CLM001393,CUST012615,POL0419237,20,Female,East,Home,2824.54,84477.46,17311.08,Medical,446,92.56,Yes,Under Review,14107.91,2026-02-03 20:35:26.265189,AGENT00672,1,2026-01-20 20:35:26.265189,14.0,0,0,0,1,85,10.40005413,4,Broker
CLM001394,CUST011235,POL0760301,42,Male,West,Health,2701.99,24727.66,16886.73,Theft,754,61.45,No,Approved,12210.58,2025-01-13 20:35:26.265191,AGENT00616,0,,,0,0,0,1,64,8.403905053,2,Phone
CLM001395,CUST015349,POL0205673,37,Female,North,Life,765.71,60440.53,31967.21,Medical,510,60.42,No,Approved,21541.93,2024-12-25 20:35:26.265193,AGENT00187,0,,,1,2,0,1,92,3.562947063,1,Online
CLM001396,CUST009207,POL0561675,74,Female,West,Auto,2581.83,31322.28,3705.07,Accident,655,27.38,No,Approved,2654.27,2025-05-15 20:35:26.265195,AGENT00954,0,,,0,1,0,1,19,4.018292013,2,Online
CLM001397,CUST010916,POL0325372,23,Female,North,Health,916.58,70814.71,16604.68,Accident,506,25.27,No,Approved,13130.95,2026-03-21 20:35:26.265198,AGENT00341,0,,,0,2,0,1,72,4.385503881,4,Online
CLM001398,CUST014725,POL0657193,60,Male,West,Auto,4123.88,40395.76,8201.07,Theft,687,82.15,Yes,Under Review,5655.5,2025-02-02 20:35:26.265200,AGENT00576,0,,,1,0,0,1,49,4.770905859,4,Online
CLM001399,CUST012554,POL0646628,54,Female,North,Life,4779.13,58066.69,16717.06,Accident,555,89.42,Yes,Under Review,13030.71,2025-10-19 20:35:26.265202,AGENT00361,0,,,1,0,1,1,76,10.18162844,0,Phone
CLM001400,CUST018333,POL0338865,33,Male,West,Home,1910.94,36317.93,20392.28,Accident,800,89.11,Yes,Under Review,11153.4,2025-12-25 20:35:26.265209,AGENT00177,0,,,1,0,1,0,76,11.6932275,5,Broker
CLM001401,CUST014428,POL0848968,67,Female,West,Home,712.53,92369.46,21296.11,Medical,696,92.81,Yes,Under Review,12998.1,2025-10-01 20:35:26.265211,AGENT00764,1,2025-09-29 20:35:26.265211,2.0,0,0,0,1,76,10.59824292,3,Broker
CLM001402,CUST004858,POL0489673,34,Female,East,Health,1139.56,13928.78,13626.78,Medical,817,40.51,No,Approved,7754.39,2026-08-04 20:35:26.265213,AGENT00070,0,,,0,0,0,0,47,7.505542067,3,Phone
CLM001403,CUST006490,POL0421878,47,Male,North,Auto,4903.12,30465.6,41100.97,Accident,476,98.17,Yes,Under Review,34687.38,2026-08-31 20:35:26.265215,AGENT00921,0,,,1,0,0,1,79,9.545133069,9,Broker
CLM001404,CUST004007,POL0742981,38,Male,South,Home,691.05,71053.2,33557.72,Medical,528,20.81,No,Approved,20692.61,2026-03-24 20:35:26.265218,AGENT00397,0,,,1,0,1,1,75,3.978080483,5,Online
CLM001405,CUST003286,POL0252803,48,Male,West,Health,312.02,61341.13,15770.46,Property,545,8.32,No,Approved,11374.04,2025-11-20 20:35:26.265220,AGENT00001,1,2025-11-14 20:35:26.265220,6.0,0,0,1,1,71,7.091566608,4,Broker
CLM001406,CUST002776,POL0005259,62,Female,South,Health,4777.26,45161.74,17464.59,Medical,657,40.46,No,Approved,10812.14,2026-05-11 20:35:26.265223,AGENT00599,0,,,1,0,0,1,87,9.055182978,2,Broker
CLM001407,CUST002711,POL0546211,47,Male,West,Life,1737.25,51710.41,20694.23,Medical,519,86.74,Yes,Under Review,19387.94,2025-02-22 20:35:26.265225,AGENT00061,1,2025-02-10 20:35:26.265225,12.0,1,0,1,0,58,10.95294994,2,Broker
CLM001408,CUST000771,POL0433289,58,Male,South,Health,865.59,44694.69,36480.64,Theft,447,73.11,No,Approved,35697.63,2025-11-15 20:35:26.265233,AGENT00351,0,,,1,0,0,0,79,7.768082595,5,Broker
CLM001409,CUST004345,POL0004513,50,Male,South,Health,2578.08,17050.32,16221.7,Accident,422,25.51,No,Approved,15992.49,2026-07-19 20:35:26.265235,AGENT00854,1,2026-07-10 20:35:26.265235,9.0,1,1,1,1,80,4.323105173,6,Online
CLM001410,CUST015168,POL0695279,44,Female,South,Auto,3945.85,96765.0,11024.89,Accident,740,47.02,No,Approved,5751.13,2024-12-27 20:35:26.265237,AGENT00081,0,,,1,0,0,1,92,12.16356811,2,Broker
